Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
156 2000.00 1061.97 8.391987 53.2268 1.30039 16.3211 1.13242 0.00124479 8.95684 0 2.87381 0 0 6.5405 6.20576 0.230404 0.84043 2.37029
157 2000.00 1059.97 8.205932 53.361 1.27477 16.3592 1.11365 0.00121869 8.84689 0 2.83268 0 0 6.48089 6.24082 0.234068 0.831949 2.42287
158 2000.00 1057.97 8.027413 53.4913 1.24995 16.3962 1.09552 0.00119523 8.73868 0 2.79272 0 0 6.42278 6.27439 0.237701 0.823921 2.47563
159 2000.00 1055.98 7.854864 53.6135 1.22513 16.4328 1.07838 0.00117485 8.63475 0 2.75341 0 0 6.36517 6.30937 0.241316 0.816055 2.52891
160 2000.00 1053.98 7.682435 53.7059 1.19652 16.4718 1.0641 0.00116063 8.5479 0 2.71234 0 0 6.30346 6.36029 0.244976 0.807024 2.58452
161 2000.00 1051.98 7.516557 53.7943 1.16873 16.51 1.05035 0.00114819 8.46232 0 2.67229 0 0 6.24308 6.41027 0.248606 0.798432 2.64044
162 2000.00 1049.98 7.356851 53.8789 1.14171 16.5475 1.03709 0.00113736 8.37798 0 2.63322 0 0 6.18398 6.45935 0.252206 0.790255 2.69668
163 2000.00 1047.98 7.202967 53.9597 1.11543 16.5844 1.0243 0.00112802 8.29483 0 2.59507 0 0 6.1261 6.50757 0.255777 0.782473 2.75324
164 2000.00 1045.98 7.054581 54.0369 1.08985 16.6205 1.01197 0.00112006 8.21287 0 2.55782 0 0 6.06939 6.55496 0.259318 0.775066 2.81015
165 2000.00 1043.98 6.911393 54.1107 1.06496 16.6561 1.00005 0.00111338 8.13204 0 2.52143 0 0 6.01382 6.60155 0.262831 0.768017 2.86739
166 2000.00 1041.98 6.773124 54.181 1.04071 16.6911 0.988543 0.00110788 8.05234 0 2.48585 0 0 5.95932 6.64739 0.266317 0.76131 2.92498
167 2000.00 1039.98 6.639514 54.2481 1.01709 16.7256 0.977419 0.00110349 7.97372 0 2.45105 0 0 5.90587 6.6925 0.269775 0.754929 2.98292
168 2000.00 1037.98 6.510323 54.3119 0.994067 16.7595 0.966662 0.00110015 7.89617 0 2.417 0 0 5.85343 6.7369 0.273207 0.74886 3.04122
169 2000.00 1035.98 6.385327 54.3725 0.971617 16.793 0.956255 0.00109779 7.81966 0 2.38368 0 0 5.80195 6.78064 0.276612 0.743091 3.09989
170 2000.00 1033.99 6.264314 54.4302 0.949719 16.8259 0.946183 0.00109636 7.74416 0 2.35105 0 0 5.7514 6.82374 0.279991 0.737609 3.15894
171 2000.00 1031.99 6.147090 54.4848 0.928353 16.8585 0.936429 0.00109581 7.66965 0 2.31909 0 0 5.70176 6.86621 0.283345 0.732403 3.21836
172 2000.00 1029.99 6.033470 54.5365 0.907499 16.8906 0.926981 0.00109611 7.59611 0 2.28778 0 0 5.65299 6.9081 0.286674 0.727463 3.27818
173 2000.00 1027.99 5.923285 54.5853 0.887138 16.9224 0.917825 0.00109722 7.52352 0 2.25708 0 0 5.60507 6.94941 0.289977 0.722779 3.33839
174 2000.00 1025.99 5.816372 54.6314 0.867252 16.9537 0.908948 0.00109911 7.45185 0 2.22698 0 0 5.55796 6.99018 0.293257 0.718343 3.399
175 2000.00 1023.99 5.712580 54.6747 0.847826 16.9848 0.900339 0.00110174 7.3811 0 2.19746 0 0 5.51164 7.03043 0.296512 0.714145 3.46003
176 2000.00 1021.99 5.611768 54.7153 0.828842 17.0154 0.891987 0.0011051 7.31123 0 2.16849 0 0 5.46609 7.07017 0.299743 0.710179 3.52147
177 2000.00 1019.99 5.513797 54.7532 0.810287 17.0458 0.88388 0.00110916 7.24223 0 2.14006 0 0 5.4213 7.10943 0.30295 0.706438 3.58335
178 2000.00 1017.99 5.418544 54.7885 0.792147 17.0758 0.87601 0.00111391 7.17409 0 2.11215 0 0 5.37723 7.14821 0.306134 0.702914 3.64567
179 2000.00 1015.99 5.325891 54.8213 0.774407 17.1055 0.868366 0.00111932 7.10678 0 2.08475 0 0 5.33387 7.18655 0.309295 0.699603 3.70843
180 2000.00 1013.99 5.235725 54.8515 0.757056 17.135 0.86094 0.00112538 7.04029 0 2.05783 0 0 5.2912 7.22446 0.312433 0.696498 3.77166
181 2000.00 1011.99 5.147943 54.8792 0.740081 17.1642 0.853723 0.00113208 6.97461 0 2.03138 0 0 5.2492 7.26195 0.315549 0.693593 3.83535
182 2000.00 1010.00 5.062444 54.9045 0.72347 17.1931 0.846706 0.00113941 6.90971 0 2.00539 0 0 5.20785 7.29905 0.318641 0.690885 3.89951
183 2000.00 1008.00 4.979136 54.9273 0.707213 17.2218 0.839883 0.00114735 6.84558 0 1.97985 0 0 5.16715 7.33577 0.321712 0.688368 3.96416
184 2000.00 1006.00 4.898050 54.9475 0.690812 17.2493 0.834072 0.00115849 6.78321 0 1.95463 0 0 5.12682 7.3725 0.324738 0.686002 4.0292
185 2000.00 1004.00 4.819525 54.9643 0.672493 17.2719 0.83231 0.00118251 6.72615 0 1.92937 0 0 5.08597 7.4107 0.327638 0.683649 4.09428
186 2000.00 1002.00 4.742878 54.9789 0.654649 17.2945 0.830549 0.00120682 6.66945 0 1.90455 0 0 5.04583 7.44852 0.330517 0.681487 4.15989
187 2000.00 1000.00 4.668038 54.9912 0.637263 17.317 0.828786 0.00123142 6.6131 0 1.88016 0 0 5.00637 7.48598 0.333376 0.679512 4.22603
