Pressure(System_main),Temperature(System_main),logfO2-QFM(System_main),mass(System_main),F(System_main),viscosity(System_main),H(System_main),Cp(System_main),S(System_main),V(System_main),dVdP*10^6(System_main),dVdT*10^6(System_main),mass (gm)(orthopyroxene),diopside(orthopyroxene),clinoenstatite(orthopyroxene),hedenbergite(orthopyroxene),alumino-buffonite(orthopyroxene),buffonite(orthopyroxene),essenite(orthopyroxene),jadeite(orthopyroxene),rho (gm/cc)(orthopyroxene),H (kJ)(orthopyroxene),S (J/K)(orthopyroxene),V (cc)(orthopyroxene),mass (gm)(biotite),annite(biotite),phlogopite(biotite),rho (gm/cc)(biotite),H (kJ)(biotite),S (J/K)(biotite),V (cc)(biotite),mass (gm)(leucite),leucite(leucite),analcime(leucite),na-leucite(leucite),rho (gm/cc)(leucite),H (kJ)(leucite),S (J/K)(leucite),V (cc)(leucite),mass (gm)(rhm-oxide),geikielite(rhm-oxide),hematite(rhm-oxide),ilmenite(rhm-oxide),pyrophanite(rhm-oxide),corundum(rhm-oxide),rho (gm/cc)(rhm-oxide),H (kJ)(rhm-oxide),S (J/K)(rhm-oxide),V (cc)(rhm-oxide),mass (gm)(clinopyroxene),diopside(clinopyroxene),clinoenstatite(clinopyroxene),hedenbergite(clinopyroxene),alumino-buffonite(clinopyroxene),buffonite(clinopyroxene),essenite(clinopyroxene),jadeite(clinopyroxene),rho (gm/cc)(clinopyroxene),H (kJ)(clinopyroxene),S (J/K)(clinopyroxene),V (cc)(clinopyroxene),mass (gm)(muscovite),rho (gm/cc)(muscovite),H (kJ)(muscovite),S (J/K)(muscovite),V (cc)(muscovite),mass (gm)(plagioclase),albite(plagioclase),anorthite(plagioclase),sanidine(plagioclase),rho (gm/cc)(plagioclase),H (kJ)(plagioclase),S (J/K)(plagioclase),V (cc)(plagioclase),mass (gm)(nepheline),na-nepheline(nepheline),k-nepheline(nepheline),vc-nepheline(nepheline),ca-nepheline(nepheline),rho (gm/cc)(nepheline),H (kJ)(nepheline),S (J/K)(nepheline),V (cc)(nepheline),mass (gm)(tridymite),rho (gm/cc)(tridymite),H (kJ)(tridymite),S (J/K)(tridymite),V (cc)(tridymite),mass (gm)(alloy-solid),Fe-metal(alloy-solid),Ni-metal(alloy-solid),rho (gm/cc)(alloy-solid),H (kJ)(alloy-solid),S (J/K)(alloy-solid),V (cc)(alloy-solid),mass (gm)(quartz),rho (gm/cc)(quartz),H (kJ)(quartz),S (J/K)(quartz),V (cc)(quartz),mass (gm)(spinel),chromite(spinel),hercynite(spinel),magnetite(spinel),spinel(spinel),ulvospinel(spinel),rho (gm/cc)(spinel),H (kJ)(spinel),S (J/K)(spinel),V (cc)(spinel),mass (gm)(apatite),rho (gm/cc)(apatite),H (kJ)(apatite),S (J/K)(apatite),V (cc)(apatite),mass (gm)(k-feldspar),albite(k-feldspar),anorthite(k-feldspar),sanidine(k-feldspar),rho (gm/cc)(k-feldspar),H (kJ)(k-feldspar),S (J/K)(k-feldspar),V (cc)(k-feldspar),mass (gm)(analcime),leucite(analcime),analcime(analcime),na-leucite(analcime),rho (gm/cc)(analcime),H (kJ)(analcime),S (J/K)(analcime),V (cc)(analcime),mass (gm)(garnet),almandine(garnet),grossular(garnet),pyrope(garnet),rho (gm/cc)(garnet),H (kJ)(garnet),S (J/K)(garnet),V (cc)(garnet),mass (gm)(cristobalite),rho (gm/cc)(cristobalite),H (kJ)(cristobalite),S (J/K)(cristobalite),V (cc)(cristobalite),mass (gm)(fluid),rho (gm/cc)(fluid),H (kJ)(fluid),S (J/K)(fluid),V (cc)(fluid),mass (gm)(alloy-liquid),Fe-metal(alloy-liquid),Ni-metal(alloy-liquid),rho (gm/cc)(alloy-liquid),H (kJ)(alloy-liquid),S (J/K)(alloy-liquid),V (cc)(alloy-liquid),mass (gm)(olivine),forsterite(olivine),fayalite(olivine),monticellite(olivine),tephroite(olivine),ni-olivine(olivine),rho (gm/cc)(olivine),H (kJ)(olivine),S (J/K)(olivine),V (cc)(olivine),liq mass (gm)(melts-liquid),wt% SiO2(melts-liquid),wt% TiO2(melts-liquid),wt% Al2O3(melts-liquid),wt% FeO(melts-liquid),wt% MgO(melts-liquid),wt% CaO(melts-liquid),wt% Na2O(melts-liquid),wt% K2O(melts-liquid),wt% P2O5(melts-liquid),wt% MnO(melts-liquid),wt% H2O(melts-liquid),wt% Cr2O3(melts-liquid),wt% NiO(melts-liquid),wt% Fe2O3(melts-liquid),liq rho (gm/cc)(melts-liquid),liq vis (log 10 poise)(melts-liquid),liq H (kJ)(melts-liquid),liq S (J/K)(melts-liquid),liq V (cc)(melts-liquid),mass (gm)(whitlockite),rho (gm/cc)(whitlockite),H (kJ)(whitlockite),S (J/K)(whitlockite),V (cc)(whitlockite)
1608.03,1867.0,1.15,100.114415,0.9858245198485219,0.468,-1177455.494444,153.939389,367.169621,58.023929,-6451.872382,11185.718467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4192,0.1495,-12.821,16.205,9.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.695245373222,58.8377,0.5167,18.2988,2.8492,2.2291,5.9172,4.519,1.8947,0.2026,0.0,3.7802,0.0,0.0,0.9548,2.0336,0.4683,-1164.6347770905,350.96419597807,48.5321655573,0.0,0.0,0.0,0.0,0.0
1608.03,1866.0,1.15,100.114397,0.9858314963774008,0.47,-1177609.617082,153.937127,367.097435,58.009756,-6446.311101,11185.47123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4185,0.1496,-12.819,16.195,9.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.695926270833,58.8373,0.5167,18.2986,2.8494,2.2291,5.9172,4.5189,1.8947,0.2026,0.0,3.7808,0.0,0.0,0.9547,2.0338,0.4704,-1164.790861828,350.90202150972,48.527234954435,0.0,0.0,0.0,0.0,0.0
1608.03,1865.0,1.15,100.11438,0.9858384823879218,0.473,-1177763.738254,153.934866,367.025216,57.99558,-6440.748655,11185.220233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4178,0.1497,-12.817,16.185,9.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.696608149183,58.8369,0.5167,18.2985,2.8495,2.2291,5.9171,4.5189,1.8947,0.2026,0.0,3.7815,0.0,0.0,0.9545,2.034,0.4725,-1164.946958083,350.83982399355,48.522304412241,0.0,0.0,0.0,0.0,0.0
1608.03,1864.0,1.15,100.114362,0.9858454778994042,0.475,-1177917.858086,153.932606,366.952965,57.981403,-6435.185042,11184.965472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4171,0.1497,-12.815,16.175,9.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.697291019693,58.8365,0.5167,18.2984,2.8496,2.229,5.9171,4.5189,1.8947,0.2026,0.0,3.7822,0.0,0.0,0.9543,2.0343,0.4746,-1165.1030660068,350.77760344358,48.517373938039,0.0,0.0,0.0,0.0,0.0
1608.03,1863.0,1.15,100.114344,0.9858524829236693,0.477,-1178071.976532,153.930347,366.88068,57.967223,-6429.620262,11184.706942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4164,0.1498,-12.813,16.165,9.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.697974879836,58.8361,0.5167,18.2982,2.8498,2.229,5.917,4.5188,1.8947,0.2026,0.0,3.7829,0.0,0.0,0.9541,2.0345,0.4767,-1165.2591855716,350.71535982623,48.512443531769,0.0,0.0,0.0,0.0,0.0
1608.03,1862.0,1.15,100.114327,0.9858594974770606,0.479,-1178226.093651,153.928088,366.808363,57.95304,-6424.054315,11184.444639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4157,0.1499,-12.811,16.155,9.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.698659735554,58.8357,0.5167,18.2981,2.8499,2.229,5.917,4.5188,1.8947,0.2026,0.0,3.7836,0.0,0.0,0.9539,2.0347,0.4788,-1165.4153168587,350.65309313669,48.507513197835,0.0,0.0,0.0,0.0,0.0
1608.03,1861.0,1.15,100.114309,0.985866521571069,0.481,-1178380.209383,153.925831,366.736013,57.938856,-6418.4872,11184.178559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415,0.1499,-12.809,16.145,9.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.699345583344,58.8352,0.5167,18.298,2.8501,2.229,5.917,4.5188,1.8946,0.2026,0.0,3.7843,0.0,0.0,0.9537,2.0349,0.4809,-1165.5714598279,350.59080333813,48.502582935689,0.0,0.0,0.0,0.0,0.0
1608.03,1860.0,1.15,100.114291,0.9858735552214322,0.483,-1178534.323773,153.923575,366.66363,57.924669,-6412.918918,11183.908696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4143,0.15,-12.807,16.135,9.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.700032428144,58.8348,0.5167,18.2979,2.8502,2.229,5.9169,4.5187,1.8946,0.2026,0.0,3.7849,0.0,0.0,0.9535,2.0352,0.483,-1165.7276145473,350.52849042213,48.497652749179,0.0,0.0,0.0,0.0,0.0
1608.03,1859.0,1.15,100.114274,0.9858805984348532,0.485,-1178688.436651,153.92132,366.591215,57.910479,-6407.349469,11183.635048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4136,0.1501,-12.805,16.125,9.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.700720257492,58.8344,0.5167,18.2977,2.8503,2.229,5.9169,4.5187,1.8946,0.2026,0.0,3.7856,0.0,0.0,0.9534,2.0354,0.4851,-1165.8837808617,350.4661543213,48.492722633015,0.0,0.0,0.0,0.0,0.0
1608.03,1858.0,1.15,100.114256,0.9858876512353553,0.487,-1178842.54825,153.919066,366.518766,57.896288,-6401.778851,11183.357608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4128,0.1502,-12.803,16.115,9.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.701409091291,58.834,0.5167,18.2976,2.8505,2.2289,5.9168,4.5187,1.8946,0.2026,0.0,3.7863,0.0,0.0,0.9532,2.0356,0.4872,-1166.0399590316,350.40379507825,48.487792598993,0.0,0.0,0.0,0.0,0.0
1608.03,1857.0,1.15,100.114239,0.9858947136309197,0.489,-1178996.658428,153.916813,366.446284,57.882094,-6396.207065,11183.076373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4121,0.1502,-12.801,16.105,9.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.702098919564,58.8336,0.5167,18.2975,2.8506,2.2289,5.9168,4.5186,1.8946,0.2026,0.0,3.787,0.0,0.0,0.953,2.0358,0.4893,-1166.1961489335,350.34141263387,48.482862643114,0.0,0.0,0.0,0.0,0.0
1608.03,1856.0,1.15,100.114222,0.985901785642728,0.491,-1179150.767351,153.91456,366.373769,57.867897,-6390.634109,11182.791337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4114,0.1503,-12.798,16.095,9.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.702789756747,58.8332,0.5167,18.2974,2.8508,2.2289,5.9168,4.5186,1.8946,0.2026,0.0,3.7877,0.0,0.0,0.9528,2.036,0.4914,-1166.3523507579,350.2790070121,48.477932774288,0.0,0.0,0.0,0.0,0.0
1608.03,1855.0,1.15,100.114204,0.9859088672818123,0.494,-1179304.874946,153.912309,366.301221,57.853698,-6385.059983,11182.502497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4107,0.1504,-12.796,16.085,9.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.703481598351,58.8328,0.5167,18.2972,2.8509,2.2289,5.9167,4.5186,1.8946,0.2026,0.0,3.7884,0.0,0.0,0.9526,2.0363,0.4935,-1166.5085644519,350.21657817249,48.473002991427,0.0,0.0,0.0,0.0,0.0
1608.03,1854.0,1.15,100.114187,0.9859159585599768,0.496,-1179458.98116,153.910059,366.22864,57.839497,-6379.484688,11182.209847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.1505,-12.794,16.075,9.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.704174441382,58.8324,0.5167,18.2971,2.851,2.2289,5.9167,4.5186,1.8946,0.2026,0.0,3.7891,0.0,0.0,0.9524,2.0365,0.4956,-1166.6647899817,350.15412607957,48.468073294215,0.0,0.0,0.0,0.0,0.0
